33.971313,308.6691,-120.65507
-108.84333,348.55185,-111.737
-227.83904,388.34067,-153.91177
-204.5753,391.49814,-228.61966
11.281641,330.35605,-249.83997
268.50494,260.15851,-277.56866
307.83838,247.38098,-260.63232
177.70107,283.19144,-257.93015
19.298702,327.21909,-254.30716
-99.544617,355.43265,-219.28786
-213.97987,378.65442,-161.56825
-213.14473,371.94037,-133.92006
-64.014305,335.39072,-184.66591
209.51154,261.95224,-229.00537
325.91489,230.82977,-262.55457
237.91069,252.10664,-261.52921
97.280807,281.25082,-208.46623
-18.830835,307.72086,-161.41035
-144.08598,334.96777,-89.154564
-193.60721,350.16135,-76.045311
-98.497467,330.14502,-139.84998
165.71063,253.13898,-161.64569
356.0018,204.4438,-199.81485
305.77722,227.42371,-233.29468
168.09399,268.9682,-218.989
35.300339,302.64847,-195.81769
-104.3539,338.59592,-195.64563
-209.76605,368.55032,-178.7395
-160.30394,350.2254,-153.62265
51.958317,292.11603,-192.23125
314.31949,221.04417,-202.13339
363.99216,199.88634,-158.00262
248.58194,228.09146,-124.65638
84.25843,280.72803,-163.01584
-60.968117,328.82364,-211.64426
-197.36264,367.42905,-207.06442
-211.01248,366.83984,-183.9556
-38.55867,311.94229,-157.01434
260.95364,222.07346,-145.14612
388.38907,182.63144,-137.99979
287.83765,221.07288,-189.97681
122.1021,275.30099,-215.74289
-4.6267462,311.17154,-187.23225
-151.75618,354.00388,-180.17796
-204.55269,364.99374,-155.95406
-87.922127,328.87579,-145.90205
167.8959,262.41989,-186.58315
346.97177,227.5681,-254.50357
301.01532,246.13611,-266.20624
151.24113,285.34204,-236.1423
8.3372345,321.93402,-219.21098
-129.21155,356.24747,-196.96399
-225.66856,377.34506,-160.7765
-183.77367,368.9025,-170.29079
35.122688,309.05325,-202.1387
306.073,227.33136,-214.37175
341.54929,215.43358,-191.07121
223.35358,246.53389,-153.38945
67.080513,290.27429,-142.23036
-78.889648,332.76563,-137.26831
-209.2578,366.48441,-139.33696
-214.45769,366.64255,-156.36122
-46.260361,318.81036,-168.93674
238.2879,240.11887,-185.4115
342.35284,220.58871,-222.80759
248.43686,248.98462,-232.88979
102.56947,282.33997,-175.95927
-11.029527,303.85519,-99.967133
-166.31277,352.02246,-127.5636
-233.89426,374.02734,-157.92696
-129.39798,341.24445,-163.01599
131.5768,272.56348,-214.88904
350.70242,206.09792,-187.53281
327.52786,204.16721,-123.27196
179.84628,249.19135,-123.71998
32.465691,293.9086,-140.74651
-126.55251,344.3187,-178.27541
-235.41148,376.42038,-184.5645
-190.37553,362.92914,-192.6781
32.549637,299.63016,-219.15944
304.17615,217.79579,-208.77954
335.48111,210.43433,-209.21277
207.10616,248.8687,-217.11948
47.193459,291.14932,-212.32376
-84.560974,327.31873,-197.71289
-202.47894,360.47504,-161.68526
-192.34471,351.39038,-118.64465
4.8605776,285.05646,-68.78186
290.76312,208.07925,-95.307419
366.58673,207.10527,-201.37305
256.31799,246.14563,-233.43205
104.59342,284.97415,-199.98134
-20.480705,315.04764,-178.39424
-162.19122,349.56381,-149.15797
-220.21169,368.11526,-151.4935
-127.64355,350.51495,-194.17036
138.90749,278.00073,-205.61826
355.85547,212.89886,-192.69258
311.28091,225.58249,-195.80093
152.23595,276.03842,-216.15129
11.281226,313.69592,-196.49577
-131.85626,353.84122,-182.45049
-216.55846,375.50653,-166.56131
-152.71283,350.42416,-128.88824
66.969673,289.48441,-145.52
320.53491,221.04047,-181.41719
339.26477,222.32359,-205.30768
212.60254,262.74567,-228.60466
70.736992,298.46606,-207.61987
-59.405014,329.55219,-169.11378
-190.88689,359.43567,-141.51553
-193.35052,354.46359,-136.77872
-21.229908,303.25983,-146.23071
258.6713,227.91054,-175.5921
384.93903,185.93115,-127.25842
305.38074,205.25368,-74.330414
128.05341,266.48575,-122.71201
7.5786185,292.88593,-92.108086
-138.31204,333.30936,-82.578629
-201.53471,354.07349,-101.18528
-77.629967,310.75983,-76.685074
187.91325,234.73589,-107.14269
377.63101,186.69986,-147.78003
335.94556,193.98828,-109.88906
190.28062,232.35408,-81.34655
36.115414,281.48285,-107.43105
-120.03135,328.95529,-118.78263
-227.48549,365.33847,-150.79524
-169.39752,343.34442,-136.34087
69.450424,268.85403,-123.93937
323.28006,207.42819,-180.61795
338.85519,209.29094,-190.62898
209.48114,245.85608,-170.86409
57.408218,285.91714,-152.05696
-67.345261,317.14536,-117.90434
-186.29347,345.86798,-75.01432
-184.09328,341.02008,-57.561016
-4.2575874,286.52982,-36.559982
281.41013,206.54291,-53.905727
368.06985,200.33405,-171.59631
248.32782,246.98734,-231.67163
86.981529,291.27792,-206.78041
-38.588203,321.41843,-173.46381
-172.50302,351.69287,-116.73933
-217.23732,359.83154,-87.721619
-91.941513,318.42352,-68.483429
194.52852,224.87126,-32.4706
390.99435,163.49706,-17.098316
337.42365,186.41211,-55.695534
180.2377,240.08528,-103.99789
29.516802,288.07428,-131.72002
-109.95704,325.73929,-141.9615
-199.76421,343.71539,-91.390572
-161.20215,335.7175,-87.669167
59.036877,277.8671,-129.56206
316.72583,207.99081,-149.79535
330.72842,209.60121,-170.6765
215.57857,239.2608,-139.49879
76.709892,274.09143,-95.136436
-55.252464,314.19138,-86.144913
-179.33264,347.34464,-73.776901
-187.86942,349.6723,-92.366974
-29.862799,311.92737,-144.48804
255.99803,230.91063,-155.64894
369.14822,198.38367,-149.08954
274.97324,224.70859,-141.0204
121.08878,263.76605,-121.39505
-8.1320763,299.37805,-123.17432
-153.44261,340.42715,-99.55426
-206.91058,354.77811,-80.634125
-97.090805,322.37952,-94.749626
168.017,241.25688,-100.85442
364.8259,186.98648,-102.69858
305.44388,213.57231,-143.12558
162.77904,250.14319,-120.51578
33.301521,280.52802,-80.867783
-110.55302,321.7738,-79.419922
-202.80276,348.65186,-71.283707
-154.38002,338.87878,-94.9562
67.640717,280.354,-128.12782
328.83698,212.12505,-162.31587
368.4668,197.88094,-139.14131
255.30013,221.74179,-72.226257
95.617249,272.45374,-79.864731
-57.119549,322.31671,-126.07837
-178.87926,346.66165,-77.111107
-160.00488,328.04303,-1.8181193
1.0501214,289.62292,-66.603867
271.8576,216.97377,-136.07805
361.6004,199.02893,-183.91479
250.56859,242.87782,-246.20151
104.02485,279.89584,-214.59721
-16.493181,307.73856,-153.12186
-155.25002,346.93188,-134.31987
-212.27496,362.63077,-133.19049
-93.748131,324.82803,-115.16912
176.40518,250.5441,-138.12163
357.62375,203.54041,-173.29192
302.55002,221.61353,-189.18048
154.40306,260.79001,-173.99239
18.235003,294.41486,-153.12335
-118.87569,328.86279,-127.6702
-211.8278,352.16147,-99.897789
-161.30756,337.1311,-100.00996
78.981529,263.17517,-101.81852
346.83041,183.04202,-102.48161
369.96799,176.65289,-98.101883
243.36586,214.02144,-99.410881
83.180229,261.47861,-100.70479
-53.811344,302.21136,-84.888412
-187.03181,344.54022,-104.69324
-186.90695,346.8107,-119.99332
4.0224481,287.30032,-107.46946
289.61011,202.56953,-132.3669
392.97662,170.87592,-118.19782
298.21719,195.0387,-80.293915
132.91644,241.85999,-65.21904
-6.0124636,283.55588,-74.648155
-152.18178,328.19974,-90.798248
-190.69678,329.54596,-37.002014
-81.072243,297.68878,-50.271133
168.70099,238.13655,-125.41553
353.6821,194.12965,-158.80801
299.09674,217.54225,-187.61842
157.79416,255.39384,-167.62273
34.050861,283.86655,-113.84979
-107.58298,318.95294,-82.454895
-194.27695,334.95709,-39.092472
-134.8876,314.9855,-18.547523
80.529152,257.69476,-70.639931
339.45947,183.28639,-82.164696
342.43234,192.43245,-135.06889
204.55037,233.50562,-150.11147
85.450676,250.92918,-39.322338
-44.690201,289.37051,-29.940533
-182.81192,335.73236,-59.527695
-182.78696,335.84888,-46.221123
-8.9373617,288.97321,-75.570457
278.22156,203.80505,-88.050499
378.39731,174.99216,-81.668694
276.54605,210.87941,-96.036209
104.80912,268.12549,-130.48141
-42.183464,317.61447,-156.76082
-187.68202,357.06863,-133.60477
-235.10925,365.25253,-115.16226
-113.01182,328.23486,-118.67719
161.71443,249.0036,-136.39699
343.8934,201.79562,-160.6718
288.45798,224.94305,-174.54625
136.47787,267.3335,-171.9265
-6.5313711,306.72833,-175.23424
-138.33122,337.43271,-142.186
-217.00977,347.53323,-93.299248
-159.53889,328.41299,-94.784653
67.365814,263.65823,-112.02482
322.92075,191.52843,-123.72993
343.55981,185.20958,-119.2896
217.89389,222.06683,-100.85746
58.825108,273.80582,-108.50978
-83.647095,318.49445,-111.03124
-210.6823,352.84802,-104.48652
-200.66382,345.10617,-93.497704
-9.1658964,285.00903,-83.729256
277.70065,202.4375,-109.57373
372.97476,179.93976,-125.32068
271.34149,210.67384,-112.2604
112.60622,256.54916,-99.637085
-25.547228,297.82446,-107.61558
-177.05325,341.7626,-111.00982
-216.80605,348.21649,-81.436188
-88.659531,307.15762,-72.543488
187.74408,229.7355,-108.59338
382.04901,178.38319,-113.59656
325.96454,195.80502,-104.88561
174.58774,237.2756,-93.298973
38.405739,279.0668,-92.209732
-101.58037,318.9816,-77.52861
-201.57494,350.25916,-75.848686
-141.34509,328.96259,-60.374996
104.16536,248.02243,-31.270729
354.67813,176.87215,-52.639641
373.04135,171.21663,-50.60891
246.1257,207.44394,-31.864567
111.25489,236.70805,30.791313
-11.505606,263.41028,78.207367
-154.4977,315.06561,25.736212
-177.35747,337.70724,-68.397339
-11.365185,295.82205,-113.33562
269.32761,218.12674,-149.06502
378.76242,183.69839,-127.46666
299.10526,198.42244,-55.253647
147.63498,236.01479,-22.570354
14.09268,276.64532,-32.192497
-142.38524,325.58789,-59.112701
-203.76395,340.68359,-62.990578
-103.62724,323.27875,-114.1623
165.5538,251.74963,-153.65134
356.39496,195.46349,-160.91612
304.74866,208.74393,-167.0918
158.90968,241.94777,-138.43889
23.040672,273.7717,-99.076538
-119.27454,315.23282,-80.653847
-207.05537,340.8183,-80.846176
-143.11304,323.25439,-81.607552
81.514725,262.81293,-116.54986
334.57184,192.23422,-140.01755
348.98273,195.65259,-150.57457
214.49072,241.40874,-175.55693
71.091766,277.71417,-146.85612
-60.910969,311.80191,-109.79321
-190.44254,346.05783,-92.089508
-182.239,340.81842,-64.342018
-1.7671717,289.03229,-53.60342
291.22647,201.72726,-53.721519
399.42853,171.81404,-56.635792
274.86771,219.70435,-110.29604
101.06114,274.33304,-135.55893
-34.209656,312.31186,-130.23546
-181.50333,349.59607,-95.750145
-215.502,348.08121,-57.303947
-88.036835,305.66916,-70.256325
178.7811,232.4823,-108.63154
365.36725,180.58737,-97.592064
313.66122,191.76843,-60.465736
172.12291,228.57042,-28.626129
53.82317,256.13705,18.294298
-106.22787,309.26282,-21.288595
-215.33354,350.58136,-77.678329
-147.87074,331.90588,-83.733322
82.965645,264.03726,-105.14684
338.28122,189.37292,-118.41602
364.7782,176.90114,-83.567314
223.56052,221.3438,-104.80327
67.801888,270.51599,-126.90707
-55.893467,302.26105,-95.793945
-171.75816,332.19711,-70.925865
-150.38167,319.1947,-24.909811
31.391022,263.30945,-2.2986293
305.1366,188.99919,-43.073254
395.14175,161.95119,-57.383846
282.45993,193.81586,-61.631432
109.0591,247.83264,-95.551239
-25.658346,288.26865,-105.07748
-164.7681,329.31992,-81.365799
-211.94475,342.18176,-64.122498
-83.685181,302.53085,-49.373013
201.58844,215.32109,-22.843292
381.22327,171.14822,-50.360226
306.77722,205.77921,-119.3412
150.35674,252.85207,-130.72443
10.632146,291.08972,-121.60841
-132.78401,326.69296,-95.521667
-212.39687,342.57242,-61.068863
-162.73898,332.02734,-99.403488
58.121731,271.41656,-140.30591
308.91995,196.77022,-159.92006
324.72449,192.37444,-169.35655
211.90417,217.06091,-120.765
68.220299,254.79048,-116.34008
-73.408371,297.96902,-131.49171
-185.70473,320.47955,-69.5467
-169.14052,310.27274,-38.117424
12.727077,264.2355,-70.288849
294.32407,191.11963,-113.86092
384.61179,168.22847,-124.04648
271.29736,204.01529,-148.66083
111.72405,251.19638,-149.99423
-3.314198,276.84119,-94.898415
-139.37701,309.98059,-59.365704
-193.32643,328.87445,-80.573936
-81.595772,301.30414,-117.88371
185.73941,231.77684,-167.22531
359.15274,196.00598,-220.18925
309.72049,214.23285,-205.05153
172.19521,244.44809,-152.59279
41.434864,274.52832,-118.4188
-106.25192,316.07333,-106.8214
-193.53943,341.00128,-86.425751
-127.41181,318.26566,-77.540878
92.112144,259.57602,-135.35046
337.17758,195.05777,-182.6465
348.97461,190.01132,-168.28468
207.60538,235.3685,-157.73228
45.657616,287.0011,-172.72755
-104.11403,333.14804,-179.50346
-229.84428,370.96298,-178.96941
-213.99956,364.79877,-182.05766
-16.733061,304.97043,-158.73798
276.47583,216.31947,-141.52339
358.98575,185.88609,-130.00642
252.02045,214.68552,-129.13181
125.11667,236.09625,-35.978714
24.440424,251.74002,51.389469
-136.07552,315.82791,-30.437475
-207.31711,350.76248,-105.32611
-91.961632,318.84933,-120.88373
172.34615,249.55722,-160.19279
358.84329,193.50571,-145.86298
320.00906,195.64517,-80.791214
168.38406,239.53862,-65.387299
35.314064,270.08948,-33.908066
-96.465355,299.73267,10.88061
-177.43286,317.45459,28.38036
-121.43753,300.29941,20.415724
104.68746,242.91779,-21.945253
370.19165,159.65773,18.510843
378.97385,155.03726,35.15881
232.95027,207.91704,-26.247084
81.127159,256.32776,-54.282688
-50.116451,295.96378,-47.223999
-172.28412,330.22177,-35.893219
-173.11592,331.21173,-56.146877
6.395576,281.09305,-76.703079
277.80692,205.53642,-111.03102
360.69763,183.39757,-116.72951
268.99408,204.37407,-81.250061
122.87437,239.68057,-49.649464
-8.4098186,277.68042,-48.635746
-152.34087,319.5054,-55.205734
-196.59087,330.37857,-62.736675
-78.175545,296.66479,-98.747742
190.00409,224.38641,-150.81061
359.54584,186.34236,-193.32123
303.45694,207.25543,-193.9592
151.59744,251.76028,-187.93396
11.444468,292.42255,-193.06969
-128.19127,328.09576,-170.35825
-211.45164,349.5448,-153.61539
-148.55763,327.75281,-146.63162
92.186272,253.38557,-141.33942
350.15036,179.81071,-138.39641
359.8508,176.23717,-124.96881
222.96945,215.61313,-129.15115
75.901543,256.93738,-114.98185
-45.522488,282.54892,-63.608833
-158.04106,307.5123,-15.055034
-157.3044,312.02481,-25.603271
16.97036,269.88251,-72.656647
290.0022,201.74864,-128.93173
376.28751,179.76106,-144.40155
289.38403,197.04013,-91.294922
157.99977,217.76909,18.269184
50.745258,233.05896,110.33906
-98.118492,282.62842,87.054901
-164.88365,314.17914,17.978857
-58.814972,291.23624,-44.142269
205.42258,220.45435,-83.43103
398.36111,155.33975,-34.978668
364.00848,159.14264,16.562328
205.32521,213.38602,-16.420633
63.43298,255.02812,-25.056269
-88.41098,298.86859,-25.566158
-174.25905,318.86423,2.0295072
-84.271194,279.0351,72.924355
151.75064,216.12239,28.219027
385.41083,156.66684,-33.695641
399.23593,145.56773,5.7348881
261.55759,186.99237,1.5664428
109.513,228.04997,-2.6882603
-22.385675,261.24084,9.9257545
-158.52353,302.98257,-14.621565
-153.6877,302.01773,-18.298018
36.469131,246.78514,-14.2362
309.37283,170.88208,-18.783325
385.1842,151.79378,-5.8533282
283.59799,183.11034,-22.331013
137.67419,224.58046,-15.3514
15.29641,257.24658,26.099745
-138.54181,307.7319,-0.74652851
-190.65219,327.08255,-23.736137
-67.882568,296.08188,-43.669449
204.54001,220.01181,-94.661964
372.40555,176.08977,-139.44847
311.36603,195.44176,-137.26233
167.6026,232.32784,-100.1745
29.892857,273.62076,-94.867546
-111.61805,310.10706,-79.488281
-183.55154,317.26447,-19.425905
-102.19958,279.30493,56.888641
137.95699,211.03644,40.201855
377.95203,153.08093,-25.000029
366.64529,166.25911,-56.286053
210.33473,220.37523,-109.73174
54.565559,267.10416,-131.65767
-65.103577,295.87723,-76.907959
-173.15428,324.15955,-41.795647
-168.16212,324.68668,-56.482533
14.818616,272.65723,-61.845596
296.59869,194.54585,-91.245781
385.3468,166.57254,-85.601547
286.54614,190.90697,-59.409676
138.314,227.49045,-29.284861
20.723661,252.79936,15.347135
-112.43909,285.80273,48.807571
-160.50966,300.15656,25.396299
-36.043671,267.79227,-13.336535
239.32378,193.41016,-44.231655
399.40784,153.8484,-85.134369
333.21884,174.26588,-82.91188
183.97687,216.98363,-57.888828
48.842442,255.22882,-46.205158
-94.520119,298.78922,-31.573025
-169.7072,317.97083,-6.6950111
-95.953812,293.15903,-3.9818058
147.26274,221.40169,-15.427816
384.33981,158.25868,-58.385838
369.92923,172.53589,-96.443375
229.19479,212.88147,-90.38913
67.527504,257.41791,-88.670372
-63.278877,292.2919,-62.480045
-168.3775,319.55222,-35.782547
-156.83708,321.43512,-46.700371
30.890278,271.03537,-62.291931
307.87933,193.86203,-101.29973
384.00452,176.27669,-105.2273
282.92096,202.50754,-71.712875
141.37048,234.20755,-29.935234
17.235237,263.65042,3.1438804
-121.26629,294.79639,33.142391
-163.61618,305.13461,33.570251
-44.504448,275.88953,-3.4202881
229.00819,198.97958,-35.9524
385.0629,168.66479,-104.43492
308.33081,197.79134,-139.81715
154.85947,238.30429,-116.32552
24.134211,271.11206,-81.810242
-114.83411,299.98285,-34.713966
-198.12865,318.25479,-7.9306321
-125.88657,294.69034,-6.3609347
125.9389,218.23726,9.3134441
364.05038,157.92963,-29.16153
366.08701,162.93816,-58.901306
239.65823,199.1832,-34.965065
73.786774,252.8338,-53.27496
-68.793724,294.66888,-50.976589
-177.46849,317.64279,5.7831039
-144.70291,293.91739,84.766563
41.867588,242.70438,49.343227
309.42639,177.09778,-35.46711
387.89566,153.98358,-44.536182
281.09274,184.78043,-44.163517
134.27971,221.49734,-0.62250799
10.595098,255.84996,23.901823
-138.83925,307.87595,-9.1703672
-187.91522,329.67676,-49.557621
-68.276688,303.92612,-116.53416
210.99918,223.85158,-143.27977
388.46494,166.89961,-114.52556
324.83566,185.02263,-97.455063
168.0244,233.06982,-101.4454
31.02932,270.66016,-98.471291
-95.445007,295.91434,-27.008081
-180.11475,317.0574,-25.898378
-118.53426,299.20062,-61.486862
129.6476,227.61758,-65.738045
369.97272,164.01921,-87.347267
353.69846,177.43729,-120.26092
223.59531,212.94106,-94.705101
92.388855,240.306,-31.120829
